"withinblocktrial","block","running","dotsLeft","dotsRight","rt","resp","cor","cresp","conf_press","cj","RTconf","ev","fb","diff","task","sub","age","gender","handedness","X","difflevel","condition","manip","response","trial","coh"
1,1,"training",62,18,0.916751999999633,"['c']",1,"left","['2']",5,0.35695510000005,"[0.10942607]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,37,"easy"
2,1,"training",18,62,1.01745449999999,"['n']",1,"right","['1']",6,0.0376547000000755,"[-0.03721946]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,38,"easy"
3,1,"training",62,18,0.96706789999962,"['c']",1,"left","['1']",6,1.10902820000001,"[0.1927982]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,39,"easy"
4,1,"training",49,31,1.0664711999998,"['c']",1,"left","['1']",6,0.564629999999852,"[0.10056157]",99,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,40,"hard"
5,1,"training",31,49,1.01714240000001,"['n']",1,"right","['1']",6,0.524889699999676,"[-0.02764146]",80,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,41,"hard"
6,1,"training",23,57,2.31755509999994,"['n']",1,"right","['3']",4,0.978823999999804,"[-0.221275]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,42,"medium"
7,1,"training",18,62,1.28467699999965,"['c']",0,"right","['2']",5,0.767682400000012,"[0.01523554]",65,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,43,"easy"
8,1,"training",31,49,1.23295499999995,"['n']",1,"right","['2']",5,0.646738299999924,"[-0.12404861]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,44,"hard"
9,1,"training",23,57,1.23321410000017,"['n']",1,"right","['1']",6,0.93041600000015,"[-0.11799306]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,45,"medium"
10,1,"training",62,18,1.25041210000018,"['c']",1,"left","['3']",4,0.786294600000019,"[-0.0266513]",25,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,46,"easy"
11,1,"training",49,31,2.01706870000044,"['c']",1,"left","['8']",3,0.153224599999703,"[0.01896813]",85,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,47,"hard"
12,1,"training",18,62,0.950578700000278,"['n']",1,"right","['2']",5,1.01325540000016,"[-0.30780167]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,48,"easy"
13,1,"training",23,57,1.43215819999978,"['n']",1,"right","['2']",5,0.953872000000047,"[-0.12392016]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,49,"medium"
14,1,"training",62,18,0.932996000000003,"['c']",1,"left","['1']",6,0.469411300000047,"[0.13039606]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,50,"easy"
15,1,"training",57,23,0.95096280000007,"['c']",1,"left","['2']",5,1.20382380000001,"[0.25350174]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,51,"medium"
16,1,"training",57,23,1.19985819999965,"['c']",1,"left","['2']",5,0.554747000000134,"[-0.00931818]",39,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,52,"medium"
17,1,"training",23,57,1.10032209999963,"['n']",1,"right","['3']",4,2.11166869999988,"[-0.24434546]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,53,"medium"
18,1,"training",31,49,0.916950700000143,"['n']",1,"right","['1']",6,0.941418899999917,"[-0.17187436]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,54,"hard"
19,1,"training",57,23,0.884675799999968,"['c']",1,"left","['1']",6,0.411851200000001,"[0.06824603]",98,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,55,"medium"
20,1,"training",18,62,0.949872000000141,"['n']",1,"right","['1']",6,0.636851499999921,"[-0.34698563]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,56,"easy"
21,1,"training",23,57,1.11718799999971,"['n']",1,"right","['1']",6,0.349886999999853,"[-0.16737778]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,57,"medium"
22,1,"training",57,23,1.0501664999997,"['c']",1,"left","['1']",6,0.333773199999996,"[0.12270588]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,58,"medium"
23,1,"training",49,31,0.867494999999963,"['c']",1,"left","['1']",6,0.62894069999993,"[0.06512622]",95,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,59,"hard"
24,1,"training",57,23,0.933995799999593,"['c']",1,"left","['2']",5,0.685947599999963,"[0.18168289]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,60,"medium"
25,1,"training",18,62,2.69960039999978,"['n']",1,"right","['8']",3,0.333826300000055,"[-0.05178104]",96,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,61,"easy"
26,1,"training",49,31,1.00034300000016,"['c']",1,"left","['1']",6,0.720045000000027,"[0.05691577]",92,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,62,"hard"
27,1,"training",31,49,1.74953329999971,"['n']",1,"right","['2']",5,0.420432699999765,"[-0.17741756]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,63,"hard"
28,1,"training",49,31,1.58306959999982,"['c']",1,"left","['3']",4,0.411498700000266,"[0.16121687]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,64,"hard"
29,1,"training",49,31,1.2669891999999,"['n']",0,"left","['3']",4,0.54369940000015,"[0.03512681]",15,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,65,"hard"
30,1,"training",57,23,3.36700599999995,"['c']",1,"left","['8']",3,0.475063699999737,"[0.12578698]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,66,"medium"
31,1,"training",31,49,2.71596399999999,"['n']",1,"right","['8']",3,0.178437699999904,"[-0.04924465]",99,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,67,"hard"
32,1,"training",18,62,2.55103509999981,"['n']",1,"right","['3']",4,0.252295199999935,"[-0.10799787]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,68,"easy"
33,1,"training",23,57,2.36664060000021,"['c']",0,"right","['3']",4,0.3313148000002,"[-0.00303727]",45,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,69,"medium"
34,1,"training",62,18,0.833534699999745,"['c']",1,"left","['2']",5,0.756484599999567,"[0.30167195]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,70,"easy"
35,1,"training",62,18,0.967085499999939,"['c']",1,"left","['1']",6,0.598613000000114,"[0.23358785]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,71,"easy"
0,2,"training",49,31,1.03374200000007,"['c']",1,"left","['2']",5,1.51585560000012,"[0.15013426]",99,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,72,"hard"
1,2,"training",31,49,0.966704299999947,"['n']",1,"right","['2']",5,0.431472299999768,"[-0.11463204]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,73,"hard"
2,2,"training",23,57,0.884206900000208,"['n']",1,"right","['1']",6,0.338464899999963,"[-0.07265429]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,74,"medium"
3,2,"training",57,23,0.932877400000052,"['c']",1,"left","['1']",6,0.806937099999686,"[0.22247893]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,75,"medium"
4,2,"training",18,62,0.966259900000296,"['n']",1,"right","['1']",6,0.471100300000217,"[-0.09558355]",99,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,76,"easy"
5,2,"training",62,18,1.06706489999988,"['c']",1,"left","['1']",6,0.400869000000057,"[0.07528356]",99,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,77,"easy"
6,2,"training",31,49,0.949904300000071,"['c']",0,"right","['1']",6,0.594352699999945,"[-0.0195573]",29,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,78,"hard"
7,2,"training",23,57,1.21678930000007,"['n']",1,"right","['2']",5,0.32142150000027,"[-0.06905858]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,79,"medium"
8,2,"training",31,49,1.98331080000025,"['n']",1,"right","['3']",4,0.540285900000072,"[-0.16748057]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,80,"hard"
9,2,"training",49,31,0.999661199999991,"['c']",1,"left","['1']",6,0.421174499999779,"[0.00992308]",63,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,81,"hard"
10,2,"training",62,18,1.36736909999991,"['c']",1,"left","['3']",4,0.996876300000167,"[0.22430408]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,82,"easy"
11,2,"training",23,57,0.867023000000245,"['n']",1,"right","['2']",5,0.865938399999777,"[-0.23195449]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,83,"medium"
12,2,"training",57,23,1.14983770000026,"['c']",1,"left","['2']",5,0.744232300000021,"[0.19854436]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,84,"medium"
13,2,"training",62,18,3.00084500000003,"['n']",0,"left","['3']",4,0.458053000000291,"[0.05705126]",5,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,85,"easy"
14,2,"training",62,18,1.36620200000016,"['c']",1,"left","['3']",4,0.167749600000207,"[0.1027359]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,86,"easy"
15,2,"training",49,31,1.63333250000005,"['c']",1,"left","['3']",4,0.199370199999976,"[0.10130038]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,87,"hard"
16,2,"training",49,31,0.899676999999883,"['c']",1,"left","['3']",4,0.306792099999711,"[0.07163583]",99,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,88,"hard"
17,2,"training",18,62,1.96770459999971,"['c']",0,"right","['3']",4,0.479285899999923,"[0.03300028]",85,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,89,"easy"
18,2,"training",18,62,1.08299859999988,"['n']",1,"right","['2']",5,0.200227299999824,"[-0.05250413]",99,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,90,"easy"
19,2,"training",57,23,0.833068299999923,"['c']",1,"left","['1']",6,0.374598299999889,"[0.06364318]",98,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,91,"medium"
20,2,"training",57,23,0.966750599999614,"['c']",1,"left","['1']",6,0.311497200000304,"[0.07109718]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,92,"medium"
21,2,"training",31,49,1.06680920000008,"['c']",0,"right","['1']",6,0.263805999999931,"[0.0667981]",99,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,93,"hard"
22,2,"training",23,57,1.88355649999994,"['c']",0,"right","['3']",4,0.761414399999921,"[-0.02733213]",24,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,94,"medium"
23,2,"training",31,49,1.16719590000002,"['n']",1,"right","['3']",4,0.163780099999713,"[-0.15854364]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,95,"hard"
24,2,"training",62,18,0.949415500000214,"['c']",1,"left","['2']",5,0.334737099999984,"[0.07003427]",99,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,96,"easy"
25,2,"training",18,62,0.949607900000046,"['n']",1,"right","['2']",5,0.258921699999973,"[-0.08991366]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,97,"easy"
26,2,"training",57,23,1.0331613999997,"['c']",1,"left","['2']",5,0.310396800000035,"[-0.01917269]",22,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,98,"medium"
27,2,"training",49,31,1.24975169999971,"['c']",1,"left","['2']",5,1.05599389999998,"[0.22475804]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,99,"hard"
28,2,"training",31,49,1.10047099999974,"['n']",1,"right","['3']",4,0.159723700000086,"[-0.07989209]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",1,100,"hard"
29,2,"training",57,23,0.999937600000067,"['c']",1,"left","['2']",5,0.424649999999929,"[0.07840281]",99,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",-1,101,"medium"
30,2,"training",23,57,2.81659290000016,"['n']",1,"right","['8']",3,0.286595000000034,"[0.03152629]",11,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,102,"medium"
31,2,"training",23,57,1.01715849999982,"['n']",1,"right","['2']",5,0.241607700000259,"[-0.13170456]",100,57,"shape",80,18,"V","R",NA,"medium","plus","alpha",1,103,"medium"
32,2,"training",18,62,0.883721900000182,"['n']",1,"right","['1']",6,0.315114900000026,"[-0.11106264]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,104,"easy"
33,2,"training",62,18,0.866565900000296,"['c']",1,"left","['1']",6,0.611295900000187,"[0.14165042]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",-1,105,"easy"
34,2,"training",18,62,0.800635000000057,"['n']",1,"right","['1']",6,0.130491800000073,"[-0.08289489]",100,62,"shape",80,18,"V","R",NA,"easy","plus","alpha",1,106,"easy"
35,2,"training",49,31,0.949952399999802,"['c']",1,"left","['1']",6,0.766591300000073,"[0.13653833]",100,49,"shape",80,18,"V","R",NA,"hard","plus","alpha",-1,107,"hard"
0,0,"training",16,64,1.23363149999977,"['n']",1,"right","['1']",6,1.1278500999997,"[-0.28068192]",99,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,0,"easy"
1,0,"training",23,57,0.900566899999831,"['c']",0,"right","['2']",5,0.317670099999759,"[0.09560518]",95,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,1,"medium"
2,0,"training",31,49,1.2488129999997,"['n']",1,"right","['2']",5,1.03038770000012,"[-0.07270569]",78,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,2,"hard"
3,0,"training",16,64,1.46615840000004,"['c']",0,"right","['3']",4,0.569682600000306,"[-0.04203775]",27,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,3,"easy"
4,0,"training",57,23,1.71638810000013,"['c']",1,"left","['3']",4,0.133067400000073,"[0.0994245]",99,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,4,"medium"
5,0,"training",57,23,0.950042899999971,"['c']",1,"left","['1']",6,0.545369299999948,"[-0.00673164]",46,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,5,"medium"
6,0,"training",16,64,1.35045289999971,"['n']",1,"right","['2']",5,0.941525200000342,"[-0.01948111]",59,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,6,"easy"
7,0,"training",57,23,1.58351880000009,"['n']",0,"left","['3']",4,0.559441399999741,"[0.1065076]",7,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,7,"medium"
8,0,"training",64,16,0.983723299999838,"['n']",0,"left","['2']",5,0.713305499999933,"[0.18066598]",2,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,8,"easy"
9,0,"training",64,16,1.04971520000026,"['n']",0,"left","['3']",4,0.762205900000026,"[-0.01891477]",60,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,9,"easy"
10,0,"training",49,31,1.30018140000038,"['n']",0,"left","['3']",4,0.303055500000028,"[-0.04381974]",81,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,10,"hard"
11,0,"training",16,64,0.766750000000229,"['n']",1,"right","['1']",6,0.715023400000064,"[-0.11912099]",93,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,11,"easy"
12,0,"training",23,57,1.1170202000003,"['n']",1,"right","['2']",5,0.32862410000007,"[-0.13253031]",98,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,12,"medium"
13,0,"training",49,31,0.966507300000103,"['n']",0,"left","['2']",5,0.267876599999909,"[0.0224717]",31,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,13,"hard"
14,0,"training",57,23,1.08341179999979,"['c']",1,"left","['2']",5,0.445447000000058,"[0.0403018]",75,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,14,"medium"
15,0,"training",64,16,0.767168500000025,"['c']",1,"left","['1']",6,0.612437000000227,"[0.19378927]",99,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,15,"easy"
16,0,"training",31,49,1.68349530000023,"['n']",1,"right","['3']",4,0.176226999999926,"[-0.072006]",96,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,16,"hard"
17,0,"training",49,31,1.76716149999993,"['c']",1,"left","['3']",4,0.249801299999945,"[0.0487055]",85,49,"letter",80,18,"V","R",NA,"hard","control","alpha",-1,17,"hard"
18,0,"training",64,16,1.75007940000023,"['c']",1,"left","['3']",4,0.0812487000002875,"[0.00626413]",60,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,18,"easy"
19,0,"training",23,57,0.883350100000371,"['n']",1,"right","['3']",4,0.674327200000334,"[-0.199942]",99,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,19,"medium"
20,0,"training",16,64,1.03388039999982,"['n']",1,"right","['1']",6,0.453399099999842,"[-0.1714593]",99,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,20,"easy"
21,0,"training",31,49,0.782630199999858,"['n']",1,"right","['1']",6,1.21097300000019,"[-0.27994285]",99,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,21,"hard"
22,0,"training",57,23,1.01627030000009,"['c']",1,"left","['1']",6,0.345358099999885,"[0.01969694]",65,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,22,"medium"
23,0,"training",31,49,1.15083109999978,"['n']",1,"right","['2']",5,0.548961999999847,"[0.04935514]",23,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,23,"hard"
24,0,"training",23,57,1.33375770000021,"['n']",1,"right","['3']",4,0.225364899999931,"[-0.07098795]",94,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,24,"medium"
25,0,"training",64,16,0.950364499999978,"['c']",1,"left","['1']",6,0.601516199999878,"[0.22379863]",99,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,25,"easy"
26,0,"training",31,49,1.83343839999998,"['n']",1,"right","['8']",3,0.319314699999723,"[-0.11249895]",97,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,26,"hard"
27,0,"training",57,23,0.849514500000168,"['n']",0,"left","['3']",4,0.471527599999717,"[-0.02473704]",66,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,27,"medium"
28,0,"training",49,31,1.23304619999999,"['n']",0,"left","['3']",4,0.185906500000328,"[0.02121366]",29,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,28,"hard"
29,0,"training",64,16,0.949913800000104,"['c']",1,"left","['3']",4,0.835445400000026,"[0.20298469]",98,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,29,"easy"
30,0,"training",23,57,1.11623469999995,"['n']",1,"right","['3']",4,0.204878500000177,"[-0.02570448]",74,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,30,"medium"
31,0,"training",16,64,0.850792499999898,"['n']",1,"right","['3']",4,0.345381699999962,"[-0.13653756]",98,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,31,"easy"
32,0,"training",49,31,1.68355200000042,"['n']",0,"left","['8']",3,0.623672100000022,"[0.02541254]",36,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,32,"hard"
33,0,"training",49,31,0.800209900000027,"['c']",1,"left","['3']",4,0.317849799999749,"[0.09259178]",95,49,"letter",80,18,"V","R",NA,"hard","control","alpha",-1,33,"hard"
34,0,"training",31,49,1.5673069999998,"['n']",1,"right","['3']",4,0.0744113000000652,"[-0.10831714]",100,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,34,"hard"
35,0,"training",23,57,2.04999980000002,"['n']",1,"right","['8']",3,0.0445994000001519,"[-0.04956433]",99,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,35,"medium"
0,1,"training",31,49,1.0005328999996,"['n']",1,"right","['2']",5,0.34321379999983,"[-0.06779147]",89,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,36,"hard"
1,1,"training",49,31,1.13341730000002,"['n']",0,"left","['2']",5,0.147417600000153,"[0.00582523]",43,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,37,"hard"
2,1,"training",64,16,0.900555199999872,"['c']",1,"left","['2']",5,0.273164899999756,"[0.15984435]",100,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,38,"easy"
3,1,"training",16,64,0.933554799999911,"['n']",1,"right","['2']",5,0.168020399999932,"[-0.08367188]",98,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,39,"easy"
4,1,"training",16,64,0.849594899999829,"['n']",1,"right","['2']",5,0.295182000000295,"[-0.12545714]",98,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,40,"easy"
5,1,"training",16,64,0.666369700000359,"['n']",1,"right","['2']",5,0.247952000000168,"[-0.11673179]",99,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,41,"easy"
6,1,"training",64,16,1.35022320000007,"['c']",1,"left","['3']",4,0.239581100000123,"[0.0924802]",97,64,"letter",80,18,"V","R",NA,"easy","control","alpha",-1,42,"easy"
7,1,"training",23,57,1.21603219999997,"['n']",1,"right","['3']",4,0.0764774999997826,"[-0.00965983]",65,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,43,"medium"
8,1,"training",23,57,0.700023899999906,"['n']",1,"right","['2']",5,0.308838500000093,"[-0.10889483]",97,57,"letter",80,18,"V","R",NA,"medium","control","alpha",1,44,"medium"
9,1,"training",16,64,0.883680099999765,"['n']",1,"right","['1']",6,0.220435100000032,"[-0.0668023]",93,64,"letter",80,18,"V","R",NA,"easy","control","alpha",1,45,"easy"
10,1,"training",57,23,0.882948099999794,"['c']",1,"left","['3']",4,0.519395899999836,"[0.12912403]",96,57,"letter",80,18,"V","R",NA,"medium","control","alpha",-1,46,"medium"
11,1,"training",49,31,0.783434599999964,"['n']",0,"left","['3']",4,0.602126599999792,"[0.19970319]",1,49,"letter",80,18,"V","R",NA,"hard","control","alpha",1,47,"hard"
