"rt","resp","cor","evidence2","rt2","cj","RTconf","difflevel","manip","sub","switch","trial","condition","fb","evidence","withinphasetrial","phase_block"
0.651,1,1,0.155292964418765,0.949,0.958262065365352,0.298,"hard","alpha",1,13,8053,"plus",0.99679160492725,0.155292964418765,253,"42"
0.474,-1,0,0.0560341645543246,1.038,0.823005926159928,0.564,"easy","alpha",1,13,8054,"plus",0.12132396869682,0.0560341645543246,254,"42"
0.47,1,1,0.0697054792991223,0.936,0.857390338406567,0.466,"medium","alpha",1,13,8055,"plus",0.930458665195581,0.0697054792991223,255,"42"
0.743,1,1,0.0149129114394003,1.355,0.687377686013885,0.612000000000001,"easy","alpha",1,13,8056,"plus",0.613299916709961,0.0149129114394003,256,"42"
0.629,1,1,0.115071804287968,1.22,0.899068108323298,0.591,"medium","alpha",1,13,8057,"plus",0.977033960339775,0.115071804287968,257,"42"
0.527,1,1,0.0263918385458635,1.039,0.744364800473565,0.512,"easy","alpha",1,13,8058,"plus",0.717501037702993,0.0263918385458635,258,"43"
0.709,1,1,0.0499566081151798,1.296,0.780102071743738,0.587,"easy","alpha",1,13,8059,"plus",0.829170605251956,0.0499566081151798,259,"43"
0.739,1,1,0.0517308687475709,1.099,0.802653310662326,0.36,"medium","alpha",1,13,8060,"plus",0.855257180396828,0.0517308687475709,260,"43"
1.359,1,1,0.0541180468245256,1.89099999999995,0.749799203882789,0.531999999999946,"medium","alpha",1,13,8061,"plus",0.80483070935231,0.0541180468245256,261,"43"
0.456,-1,0,0.00622990875654914,0.718,0.718542969639303,0.262,"hard","alpha",1,13,8062,"plus",0.434213937777912,0.00622990875654914,262,"43"
0.476,-1,0,-0.0240618259913483,0.719,0.595150982231076,0.243,"medium","alpha",1,13,8063,"plus",0.735276237099574,-0.0240618259913483,263,"43"
0.971,1,1,0.0721363730774629,1.338,0.822808769237223,0.367,"easy","alpha",1,13,8064,"plus",0.904223197424435,0.0721363730774629,264,"44"
0.473,1,1,0.0212850099449826,0.898,0.745354992421732,0.425,"medium","alpha",1,13,8065,"plus",0.691811900309881,0.0212850099449826,265,"44"
0.5,-1,0,-0.039583059682852,0.735,0.529742665430295,0.235,"easy","alpha",1,13,8066,"plus",0.840523851203838,-0.039583059682852,266,"44"
0.497,1,1,-0.015854776974917,0.821,0.627473315440219,0.324,"easy","alpha",1,13,8067,"plus",0.347527685462472,-0.015854776974917,267,"44"
0.51,1,1,0.08302003288339,0.862,0.890115973450268,0.352,"medium","alpha",1,13,8068,"plus",0.961545321024447,0.08302003288339,268,"44"
1.009,-1,0,-0.0636969800938796,1.63299999999998,0.450261100158813,0.623999999999975,"medium","alpha",1,13,8069,"plus",0.857469751127952,-0.0636969800938796,269,"44"
0.653,1,1,0.103677358891631,0.983,0.908724750625996,0.33,"easy","alpha",1,13,8070,"plus",0.977345934910167,0.103677358891631,270,"45"
0.577,-1,0,-0.00486773116446373,0.943,0.662231342443135,0.366,"easy","alpha",1,13,8071,"plus",0.544991931447448,-0.00486773116446373,271,"45"
0.716,-1,0,0.00602623816245862,1.416,0.664159833104047,0.699999999999999,"medium","alpha",1,13,8072,"plus",0.454547784806089,0.00602623816245862,272,"45"
0.678,1,1,0.127815937408081,1.226,0.914697814390073,0.548,"hard","alpha",1,13,8073,"plus",0.984566557354067,0.127815937408081,273,"45"
0.629,-1,0,-0.166098277331122,1.073,0.152302804243848,0.444,"hard","alpha",1,13,8074,"plus",0.9968977605417,-0.166098277331122,274,"45"
0.571,-1,0,-0.102166028751298,0.863,0.30246474072987,0.292,"medium","alpha",1,13,8075,"plus",0.98127773704575,-0.102166028751298,275,"45"
0.939,1,1,0.171953745681564,1.47499999999999,0.941220643713622,0.535999999999992,"easy","alpha",1,13,8076,"plus",0.993922246060212,0.171953745681564,276,"46"
1.004,1,1,0.197740030624624,1.58699999999998,0.951803654885297,0.58299999999998,"medium","alpha",1,13,8077,"plus",0.996497484726562,0.197740030624624,277,"46"
0.488,1,1,0.118243774796769,0.895,0.937876345195457,0.407,"easy","alpha",1,13,8078,"plus",0.989007914237251,0.118243774796769,278,"46"
0.522,1,1,0.133787987478478,1.18,0.929628443108296,0.658,"medium","alpha",1,13,8079,"plus",0.988270007557174,0.133787987478478,279,"46"
0.581,1,1,-0.011476232516783,0.91,0.658829767287351,0.329,"medium","alpha",1,13,8080,"plus",0.393388566946049,-0.011476232516783,280,"46"
0.445,1,1,0.126466412770186,0.952,0.939957339183529,0.507,"easy","alpha",1,13,8081,"plus",0.990679097407874,0.126466412770186,281,"46"
0.645,1,1,0.142449015560128,1.071,0.944145825179798,0.426,"hard","alpha",1,13,8082,"plus",0.993002954584907,0.142449015560128,282,"47"
0.63,-1,0,-0.128267600169531,1.18,0.260734176562515,0.55,"medium","alpha",1,13,8083,"plus",0.985948268775401,-0.128267600169531,283,"47"
0.498,1,1,0.0498217568884516,1.026,0.825915422090404,0.528,"medium","alpha",1,13,8084,"plus",0.85454508385072,0.0498217568884516,284,"47"
0.615,1,1,0.0807970269007271,1.001,0.885148002695282,0.386,"hard","alpha",1,13,8085,"plus",0.948202450332378,0.0807970269007271,285,"47"
0.637,-1,0,0.00335499097647916,0.885,0.719175789229398,0.248,"hard","alpha",1,13,8086,"plus",0.467947360009056,0.00335499097647916,286,"47"
0.65,1,1,0.0900389638000757,1.004,0.897375516103806,0.354,"medium","alpha",1,13,8087,"plus",0.962127552539169,0.0900389638000757,287,"47"
0.688,-1,0,-0.015841832063997,0.926,0.648121648390184,0.238,"easy","alpha",1,13,8088,"plus",0.643973504015254,-0.015841832063997,288,"48"
0.537,-1,0,0.151495455958005,0.947,0.960193934513257,0.41,"easy","alpha",1,13,8089,"plus",0.00366832696829336,0.151495455958005,289,"48"
0.461,-1,0,-0.0424931417617366,1.49099999999999,0.52875591686691,1.02999999999999,"hard","alpha",1,13,8090,"plus",0.777783839239171,-0.0424931417617366,290,"48"
1.011,1,1,0.095371375990117,2.08099999999993,0.823543304916893,1.06999999999993,"easy","alpha",1,13,8091,"plus",0.915292199801461,0.095371375990117,291,"48"
0.781,-1,0,0.00191336879010885,1.104,0.686994694414441,0.323,"medium","alpha",1,13,8092,"plus",0.483616782610028,0.00191336879010885,292,"48"
0.9,1,1,0.00500483492367649,1.2,0.687148776812326,0.3,"hard","alpha",1,13,8093,"plus",0.541026298099632,0.00500483492367649,293,"48"
0.991,1,1,0.0724039119561535,1.303,0.836724728999979,0.312,"medium","alpha",1,13,8094,"plus",0.907496694027414,0.0724039119561535,294,"49"
0.632,1,1,0.167338134232484,0.921,0.968671052778894,0.289,"hard","alpha",1,13,8095,"plus",0.998124849893343,0.167338134232484,295,"49"
0.486,1,1,0.0181208958464101,0.784,0.767259373248132,0.298,"hard","alpha",1,13,8096,"plus",0.67628521515737,0.0181208958464101,296,"49"
0.502,1,1,0.0694881827920089,0.79,0.885991736637688,0.288,"hard","alpha",1,13,8097,"plus",0.943452951048735,0.0694881827920089,297,"49"
0.756,-1,0,-0.0254351009933771,1.022,0.597962893259039,0.266,"medium","alpha",1,13,8098,"plus",0.712129716777814,-0.0254351009933771,298,"49"
0.589,1,1,0.170168071672636,0.961,0.967960941434428,0.372,"medium","alpha",1,13,8099,"plus",0.998071510310878,0.170168071672636,299,"49"
0.613,-1,0,0.0416676096249614,1.197,0.784725455074168,0.584,"easy","alpha",1,13,8100,"plus",0.202450814230513,0.0416676096249614,300,"50"
0.458,-1,0,0.0462684199905681,1.178,0.792380740726394,0.720000000000001,"medium","alpha",1,13,8101,"plus",0.177312633269564,0.0462684199905681,301,"50"
0.504,-1,0,0.144720402509266,0.896,0.955297457903266,0.392,"hard","alpha",1,13,8102,"plus",0.00405408813507062,0.144720402509266,302,"50"
0.793,-1,0,-0.110128224100294,1.07,0.28123997487814,0.277,"easy","alpha",1,13,8103,"plus",0.978808194047028,-0.110128224100294,303,"50"
1.178,-1,0,-0.0298558238046446,1.412,0.556344666529975,0.233999999999999,"medium","alpha",1,13,8104,"plus",0.711875127915035,-0.0298558238046446,304,"50"
0.5,1,1,0.175155395418963,1.247,0.952676178492554,0.747000000000001,"easy","alpha",1,13,8105,"plus",0.996483100415274,0.175155395418963,305,"50"
0.611,-1,0,-0.0574126061591967,0.911,0.465062058739618,0.3,"medium","alpha",1,13,8106,"plus",0.897103734194921,-0.0574126061591967,306,"51"
0.557,1,1,0.000215226949567106,0.865,0.691782409631739,0.308,"easy","alpha",1,13,8107,"plus",0.502082696964331,0.000215226949567106,307,"51"
0.678,1,1,0.0314820077892708,1.146,0.756199034704157,0.468,"medium","alpha",1,13,8108,"plus",0.742441012552315,0.0314820077892708,308,"51"
0.627,1,1,0.0118354268396,1.17,0.69997429346627,0.543,"medium","alpha",1,13,8109,"plus",0.597222425812605,0.0118354268396,309,"51"
0.492,1,1,0.00623274618350745,0.769,0.719713353186841,0.277,"hard","alpha",1,13,8110,"plus",0.563620281021661,0.00623274618350745,310,"51"
0.503,1,1,0.166545182191552,1.239,0.947684273088804,0.736000000000001,"easy","alpha",1,13,8111,"plus",0.995442359807424,0.166545182191552,311,"51"
0.513,-1,0,-0.0584085605438203,1.06,0.46426139575805,0.547,"easy","alpha",1,13,8112,"plus",0.885169405457177,-0.0584085605438203,312,"52"
0.467,1,1,0.109047894354251,1.011,0.914725970165719,0.544,"easy","alpha",1,13,8113,"plus",0.980242947243793,0.109047894354251,313,"52"
0.705,1,1,0.015318858886169,1.166,0.713092417093752,0.461,"medium","alpha",1,13,8114,"plus",0.624973842125883,0.015318858886169,314,"52"
0.975,1,1,0.087802625802678,1.49799999999999,0.843940064324027,0.52299999999999,"medium","alpha",1,13,8115,"plus",0.929731567614318,0.087802625802678,315,"52"
0.803,-1,0,-0.083032265145734,1.229,0.390839441078116,0.426,"hard","alpha",1,13,8116,"plus",0.9368092361067,-0.083032265145734,316,"52"
0.747,-1,0,0.0363634390332783,1.001,0.790349525160064,0.254,"medium","alpha",1,13,8117,"plus",0.212750816384946,0.0363634390332783,317,"52"
0.665,1,1,-0.250577710784137,2.96799999999983,0.148749376274819,2.30299999999983,"easy","alpha",1,13,8118,"plus",0.0052925307638401,-0.250577710784137,318,"53"
0.833,1,1,0.229910674617576,2.01399999999993,0.950466156093678,1.18099999999993,"easy","alpha",1,13,8119,"plus",0.997076886989889,0.229910674617576,319,"53"
0.597,1,1,0.17807305086678,0.909,0.973007018765978,0.312,"medium","alpha",1,13,8120,"plus",0.998799510293915,0.17807305086678,320,"53"
0.475,1,1,0.139190419971281,1.69599999999997,0.898215274651351,1.22099999999997,"hard","alpha",1,13,8121,"plus",0.979116033470406,0.139190419971281,321,"53"
0.544,-1,0,0.0289448240441173,0.91,0.776271727066671,0.366,"medium","alpha",1,13,8122,"plus",0.251181447734551,0.0289448240441173,322,"53"
0.471,1,1,0.104358241218002,0.874,0.920707667429514,0.403,"hard","alpha",1,13,8123,"plus",0.982338789263555,0.104358241218002,323,"53"
0.832,-1,0,-0.117458917557083,1.79599999999996,0.316473148693947,0.963999999999957,"medium","alpha",1,13,8124,"plus",0.95911518687619,-0.117458917557083,324,"54"
0.558,1,1,0.195510123684939,1.262,0.964202197339723,0.704000000000001,"easy","alpha",1,13,8125,"plus",0.998102423021976,0.195510123684939,325,"54"
0.546,1,1,0.079075980157741,0.966,0.879655748659747,0.42,"easy","alpha",1,13,8126,"plus",0.947667439615628,0.079075980157741,326,"54"
0.5,-1,0,-0.0396591599335794,1.015,0.543910155380807,0.515,"hard","alpha",1,13,8127,"plus",0.804888690554992,-0.0396591599335794,327,"54"
1.149,1,1,0.0192975428420733,1.72099999999997,0.694094849785747,0.571999999999965,"hard","alpha",1,13,8128,"plus",0.629379813034572,0.0192975428420733,328,"54"
0.506,-1,0,-0.0106197670647443,0.89,0.659200773801019,0.384,"medium","alpha",1,13,8129,"plus",0.599947706681831,-0.0106197670647443,329,"54"
0.472,-1,0,-0.218361142281954,0.752,0.0532016880481309,0.28,"hard","alpha",1,13,8130,"plus",0.999884365817102,-0.218361142281954,330,"55"
0.645,1,1,0.104300638374295,0.921,0.923273936587575,0.276,"medium","alpha",1,13,8131,"plus",0.980401833802722,0.104300638374295,331,"55"
0.625,1,1,0.0431750883233078,0.889,0.826724464350166,0.264,"hard","alpha",1,13,8132,"plus",0.838684859997474,0.0431750883233078,332,"55"
0.538,1,1,0.0478996892738448,0.811,0.847528430430625,0.273,"easy","alpha",1,13,8133,"plus",0.871556788457424,0.0478996892738448,333,"55"
0.468,1,1,0.0488526444150996,0.742,0.859512663385112,0.274,"easy","alpha",1,13,8134,"plus",0.885103281157321,0.0488526444150996,334,"55"
0.502,-1,0,-0.030724640255786,0.762,0.603784212273375,0.26,"medium","alpha",1,13,8135,"plus",0.780244951625806,-0.030724640255786,335,"55"
0.45,1,1,0.12595204625611,0.748,0.958989760219466,0.298,"easy","alpha",1,13,8136,"plus",0.994741767145207,0.12595204625611,336,"56"
0.887,1,1,0.0735698615451705,1.309,0.845198164661498,0.422,"easy","alpha",1,13,8137,"plus",0.910102998424421,0.0735698615451705,337,"56"
0.499,1,1,-0.0265403643393319,1.209,0.599572315558992,0.71,"easy","alpha",1,13,8138,"plus",0.295472979085661,-0.0265403643393319,338,"56"
0.462,-1,0,-0.0379372063830387,0.717,0.575292289514338,0.255,"medium","alpha",1,13,8139,"plus",0.833812491746894,-0.0379372063830387,339,"56"
0.547,1,1,0.104344866489951,0.951,0.921595797869623,0.404,"easy","alpha",1,13,8140,"plus",0.979203475845099,0.104344866489951,340,"56"
0.618,1,1,0.0538131696576456,0.997,0.838951025431112,0.379,"hard","alpha",1,13,8141,"plus",0.874371570306332,0.0538131696576456,341,"56"
0.579,-1,0,0.0159815043831673,0.997,0.747229059079237,0.418,"hard","alpha",1,13,8142,"plus",0.359808313158218,0.0159815043831673,342,"57"
0.53,-1,0,-0.072378339011945,0.811,0.427641782848977,0.281,"hard","alpha",1,13,8143,"plus",0.947515741104783,-0.072378339011945,343,"57"
0.467,1,1,-0.0539510348635386,0.859,0.510406053294328,0.392,"medium","alpha",1,13,8144,"plus",0.109527670279329,-0.0539510348635386,344,"57"
0.548,-1,0,-0.245283333852024,1.176,0.0673115856036449,0.628,"hard","alpha",1,13,8145,"plus",0.999709215195578,-0.245283333852024,345,"57"
0.538,1,1,0.0833075410321597,0.875,0.906662891885124,0.337,"hard","alpha",1,13,8146,"plus",0.961064083001384,0.0833075410321597,346,"57"
1.063,1,1,0.108545623302494,2.03099999999993,0.85318192853846,0.967999999999931,"hard","alpha",1,13,8147,"plus",0.939456835519408,0.108545623302494,347,"57"
0.519,1,1,0.0136629040246521,1.046,0.743757710078507,0.527,"medium","alpha",1,13,8148,"plus",0.617966340692076,0.0136629040246521,348,"58"
0.521,1,1,0.130862466242875,1.271,0.925559198733154,0.750000000000001,"hard","alpha",1,13,8149,"plus",0.984912979978296,0.130862466242875,349,"58"
0.501,-1,0,0.0059902951606525,0.769,0.75173300723323,0.268,"easy","alpha",1,13,8150,"plus",0.43882925145967,0.0059902951606525,350,"58"
0.555,-1,0,0.0736160194001458,1.394,0.841522664147158,0.839000000000001,"easy","alpha",1,13,8151,"plus",0.0958149656683404,0.0736160194001458,351,"58"
0.71,-1,0,0.0788056736169204,1.152,0.866619630353825,0.442,"medium","alpha",1,13,8152,"plus",0.0664086698756002,0.0788056736169204,352,"58"
0.567,-1,0,-0.16897069386745,0.99,0.147001079963993,0.423,"hard","alpha",1,13,8153,"plus",0.99779222282701,-0.16897069386745,353,"58"
0.756,-1,0,0.012150919194843,1.244,0.712042631104721,0.488,"easy","alpha",1,13,8154,"plus",0.403189522712147,0.012150919194843,354,"59"
0.449,-1,0,0.0811651944263532,0.974,0.886507787550497,0.525,"medium","alpha",1,13,8155,"plus",0.0492344346646456,0.0811651944263532,355,"59"
0.691,-1,0,0.00314720795635242,0.939,0.699078189814135,0.248,"hard","alpha",1,13,8156,"plus",0.470802983041604,0.00314720795635242,356,"59"
0.647,1,1,0.0354375398859128,1.273,0.758279108336158,0.626,"easy","alpha",1,13,8157,"plus",0.755969387008921,0.0354375398859128,357,"59"
0.543,-1,0,0.134228693257957,1.272,0.921109549285409,0.729000000000001,"hard","alpha",1,13,8158,"plus",0.0135928644859595,0.134228693257957,358,"59"
0.495,1,1,0.0960532083979809,1.089,0.887062255281076,0.594,"hard","alpha",1,13,8159,"plus",0.964892011623242,0.0960532083979809,359,"59"
0.57,1,1,0.00597225849974741,1.057,0.686032373285312,0.487,"hard","alpha",1,13,8160,"plus",0.552091019381106,0.00597225849974741,360,"60"
0.445,1,1,0.358695947691496,1.344,0.994785646743568,0.899000000000001,"medium","alpha",1,13,8161,"plus",0.99998545903171,0.358695947691496,361,"60"
0.509,1,1,0.0761527184877009,1.227,0.841568551327439,0.718000000000001,"hard","alpha",1,13,8162,"plus",0.922365909060817,0.0761527184877009,362,"60"
0.503,-1,0,0.0720838202455576,0.941,0.863936013784543,0.438,"easy","alpha",1,13,8163,"plus",0.0644575632436427,0.0720838202455576,363,"60"
0.522,-1,0,-0.141528500004008,0.927,0.18144769987096,0.405,"medium","alpha",1,13,8164,"plus",0.994992554851045,-0.141528500004008,364,"60"
0.537,-1,0,-0.052464382242646,1.002,0.481361611823592,0.465,"easy","alpha",1,13,8165,"plus",0.868392804326956,-0.052464382242646,365,"60"
0.657,1,1,0.0944826269916944,0.968,0.898815661634943,0.311,"hard","alpha",1,13,8166,"plus",0.969442786182478,0.0944826269916944,366,"61"
0.459,-1,0,-0.0693326130451271,0.929,0.421588481549367,0.47,"hard","alpha",1,13,8167,"plus",0.930188158032112,-0.0693326130451271,367,"61"
0.774,1,1,0.0671290632694508,1.05,0.848705352566044,0.276,"hard","alpha",1,13,8168,"plus",0.913599122647648,0.0671290632694508,368,"61"
0.839,1,1,0.113044550835777,1.267,0.898864192138208,0.428,"hard","alpha",1,13,8169,"plus",0.973800035831048,0.113044550835777,369,"61"
0.683,-1,0,-0.0523105239380227,0.95,0.495571715818217,0.267,"medium","alpha",1,13,8170,"plus",0.873480634554484,-0.0523105239380227,370,"61"
0.528,1,1,-0.0195329245830586,0.833,0.631863875739894,0.305,"medium","alpha",1,13,8171,"plus",0.316381690834051,-0.0195329245830586,371,"61"
1.376,1,1,0.11000319584223,1.80799999999996,0.858213346807238,0.431999999999955,"hard","alpha",1,13,8172,"plus",0.950033753164605,0.11000319584223,372,"62"
0.572,-1,0,-0.0283463140373565,0.961,0.588595004383048,0.389,"hard","alpha",1,13,8173,"plus",0.739035704722502,-0.0283463140373565,373,"62"
0.856,-1,0,-0.0808216637149118,1.108,0.399594900646519,0.252,"hard","alpha",1,13,8174,"plus",0.94070641003965,-0.0808216637149118,374,"62"
0.716,1,1,0.102306656034616,1.002,0.912437313293473,0.286,"easy","alpha",1,13,8175,"plus",0.975381818147069,0.102306656034616,375,"62"
0.456,-1,0,0.00788349071343483,1.077,0.710731801739038,0.621,"easy","alpha",1,13,8176,"plus",0.432055182049215,0.00788349071343483,376,"62"
0.519,1,1,0.0129335660262404,0.783,0.754702247569055,0.264,"hard","alpha",1,13,8177,"plus",0.628592508210163,0.0129335660262404,377,"62"
0.716,1,1,0.357080399692594,1.434,0.994155107894053,0.717999999999997,"medium","alpha",1,13,8178,"plus",0.999978225779769,0.357080399692594,378,"63"
0.674,1,1,-0.0224035731530724,1.066,0.6092986689356,0.392,"easy","alpha",1,13,8179,"plus",0.314070261076422,-0.0224035731530724,379,"63"
0.573,1,1,0.0958070387069965,0.947,0.907050996649266,0.374,"easy","alpha",1,13,8180,"plus",0.971920548643761,0.0958070387069965,380,"63"
0.813,-1,0,0.0606202343364059,1.58399999999998,0.793255612066119,0.77099999999998,"medium","alpha",1,13,8181,"plus",0.150080694900132,0.0606202343364059,381,"63"
0.475,1,1,0.104432176574486,0.832,0.926647165216621,0.357,"medium","alpha",1,13,8182,"plus",0.984041300079145,0.104432176574486,382,"63"
0.424,1,1,0.1346078344885,0.766,0.959441346655979,0.342,"easy","alpha",1,13,8183,"plus",0.99607618355166,0.1346078344885,383,"63"
0.6,1,1,0.0435589033758491,0.889,0.816068087116377,0.289,"medium","alpha",1,13,8184,"plus",0.84065767878409,0.0435589033758491,384,"64"
0.691,1,1,0.112787103042614,1.002,0.919973376465651,0.311,"medium","alpha",1,13,8185,"plus",0.982981029929779,0.112787103042614,385,"64"
0.968,1,1,0.108186372325361,1.56199999999998,0.870248556968637,0.593999999999983,"easy","alpha",1,13,8186,"plus",0.957558338722965,0.108186372325361,386,"64"
0.5,-1,0,-0.0251924305205222,0.781,0.606618205161896,0.281,"medium","alpha",1,13,8187,"plus",0.7361841512741,-0.0251924305205222,387,"64"
0.919,-1,0,0.0364475254248801,1.23,0.765720501320793,0.311,"hard","alpha",1,13,8188,"plus",0.234497821989286,0.0364475254248801,388,"64"
0.677,1,1,0.0421750761718677,1.322,0.767231451278148,0.645,"easy","alpha",1,13,8189,"plus",0.789266196715267,0.0421750761718677,389,"64"
0.496,-1,0,-0.0317176313892608,1.58899999999998,0.552204003433284,1.09299999999998,"easy","alpha",1,13,8190,"plus",0.712143201216296,-0.0317176313892608,390,"65"
